Level,year,re288_state,base_state,Outs,Balls,Strikes,n_obs,run_expectancy
D3,2025,000|2|3-0,000,2,3,0,91,0.2967032967032967
D3,2025,000|2|3-1,000,2,3,1,180,0.21666666666666667
D3,2025,000|2|3-2,000,2,3,2,303,0.1485148514851485
D3,2025,001|0|0-0,001,0,0,0,32,1.84375
D3,2025,001|0|0-1,001,0,0,1,13,1.3846153846153846
D3,2025,001|0|0-2,001,0,0,2,6,1.6666666666666667
D3,2025,001|0|1-0,001,0,1,0,16,2.125
D3,2025,001|0|1-1,001,0,1,1,11,1.8181818181818181
D3,2025,001|0|1-2,001,0,1,2,5,2.2
D3,2025,001|0|2-0,001,0,2,0,6,2.1666666666666665
D3,2025,001|0|2-1,001,0,2,1,9,2.3333333333333335
D3,2025,001|0|2-2,001,0,2,2,5,1.2
D3,2025,001|0|3-0,001,0,3,0,3,2.6666666666666665
D3,2025,001|0|3-1,001,0,3,1,4,3.0
D3,2025,001|0|3-2,001,0,3,2,8,2.375
D3,2025,001|1|0-0,001,1,0,0,51,1.0
D3,2025,001|1|0-1,001,1,0,1,22,0.9545454545454546
D3,2025,001|1|0-2,001,1,0,2,6,0.8333333333333334
D3,2025,001|1|1-0,001,1,1,0,28,1.0714285714285714
D3,2025,001|1|1-1,001,1,1,1,25,1.08
D3,2025,001|1|1-2,001,1,1,2,13,0.8461538461538461
D3,2025,001|1|2-0,001,1,2,0,11,1.1818181818181819
D3,2025,001|1|2-1,001,1,2,1,15,1.2
D3,2025,001|1|2-2,001,1,2,2,23,1.0869565217391304
D3,2025,001|1|3-0,001,1,3,0,8,1.375
D3,2025,001|1|3-1,001,1,3,1,8,1.25
D3,2025,001|1|3-2,001,1,3,2,10,0.9
D3,2025,001|2|0-0,001,2,0,0,75,0.76
D3,2025,001|2|0-1,001,2,0,1,33,0.696969696969697
D3,2025,001|2|0-2,001,2,0,2,13,0.8461538461538461
D3,2025,001|2|1-0,001,2,1,0,43,0.7209302325581395
D3,2025,001|2|1-1,001,2,1,1,26,0.5384615384615384
D3,2025,001|2|1-2,001,2,1,2,22,0.7272727272727273
D3,2025,001|2|2-0,001,2,2,0,20,0.8
D3,2025,001|2|2-1,001,2,2,1,22,0.5454545454545454
D3,2025,001|2|2-2,001,2,2,2,23,0.6521739130434783
D3,2025,001|2|3-0,001,2,3,0,8,0.875
D3,2025,001|2|3-1,001,2,3,1,16,0.6875
D3,2025,001|2|3-2,001,2,3,2,19,0.5263157894736842
D3,2025,010|0|0-0,010,0,0,0,206,1.7135922330097086
D3,2025,010|0|0-1,010,0,0,1,112,1.4732142857142858
D3,2025,010|0|0-2,010,0,0,2,58,1.2758620689655173
D3,2025,010|0|1-0,010,0,1,0,96,2.03125
D3,2025,010|0|1-1,010,0,1,1,90,1.7444444444444445
D3,2025,010|0|1-2,010,0,1,2,98,1.7142857142857142
D3,2025,010|0|2-0,010,0,2,0,51,2.156862745098039
D3,2025,010|0|2-1,010,0,2,1,64,1.890625
D3,2025,010|0|2-2,010,0,2,2,85,1.7647058823529411
D3,2025,010|0|3-0,010,0,3,0,23,2.1739130434782608
D3,2025,010|0|3-1,010,0,3,1,44,1.8636363636363635
D3,2025,010|0|3-2,010,0,3,2,78,1.7692307692307692
D3,2025,010|1|0-0,010,1,0,0,407,0.9090909090909091
D3,2025,010|1|0-1,010,1,0,1,184,0.8206521739130435
D3,2025,010|1|0-2,010,1,0,2,91,0.7692307692307693
D3,2025,010|1|1-0,010,1,1,0,200,1.07
D3,2025,010|1|1-1,010,1,1,1,184,0.9130434782608695
D3,2025,010|1|1-2,010,1,1,2,182,0.7032967032967034
D3,2025,010|1|2-0,010,1,2,0,78,1.2564102564102564
D3,2025,010|1|2-1,010,1,2,1,122,0.7213114754098361
D3,2025,010|1|2-2,010,1,2,2,156,0.7564102564102564
D3,2025,010|1|3-0,010,1,3,0,29,2.103448275862069
D3,2025,010|1|3-1,010,1,3,1,65,1.0615384615384615
D3,2025,010|1|3-2,010,1,3,2,91,0.6043956043956044
D3,2025,010|2|0-0,010,2,0,0,548,0.3978102189781022
D3,2025,010|2|0-1,010,2,0,1,250,0.34
D3,2025,010|2|0-2,010,2,0,2,107,0.16822429906542055
D3,2025,010|2|1-0,010,2,1,0,259,0.43243243243243246
D3,2025,010|2|1-1,010,2,1,1,234,0.3418803418803419
D3,2025,010|2|1-2,010,2,1,2,183,0.18579234972677597
D3,2025,010|2|2-0,010,2,2,0,116,0.4827586206896552
D3,2025,010|2|2-1,010,2,2,1,169,0.378698224852071
D3,2025,010|2|2-2,010,2,2,2,202,0.27722772277227725
D3,2025,010|2|3-0,010,2,3,0,43,0.5813953488372093
D3,2025,010|2|3-1,010,2,3,1,84,0.38095238095238093
D3,2025,010|2|3-2,010,2,3,2,155,0.2838709677419355
D3,2025,011|0|0-0,011,0,0,0,55,2.290909090909091
D3,2025,011|0|0-1,011,0,0,1,22,2.3636363636363638
D3,2025,011|0|0-2,011,0,0,2,13,2.076923076923077
D3,2025,011|0|1-0,011,0,1,0,20,2.25
D3,2025,011|0|1-1,011,0,1,1,15,2.8666666666666667
D3,2025,011|0|1-2,011,0,1,2,14,1.8571428571428572
D3,2025,011|0|2-0,011,0,2,0,6,2.1666666666666665
D3,2025,011|0|2-1,011,0,2,1,7,4.428571428571429
D3,2025,011|0|2-2,011,0,2,2,11,3.090909090909091
D3,2025,011|0|3-0,011,0,3,0,2,1.5
D3,2025,011|0|3-1,011,0,3,1,2,5.5
D3,2025,011|0|3-2,011,0,3,2,2,1.0
D3,2025,011|1|0-0,011,1,0,0,159,1.7232704402515724
D3,2025,011|1|0-1,011,1,0,1,62,1.4193548387096775
D3,2025,011|1|0-2,011,1,0,2,20,1.15
D3,2025,011|1|1-0,011,1,1,0,71,1.8873239436619718
D3,2025,011|1|1-1,011,1,1,1,51,1.6470588235294117
D3,2025,011|1|1-2,011,1,1,2,43,1.1627906976744187
D3,2025,011|1|2-0,011,1,2,0,34,1.7647058823529411
D3,2025,011|1|2-1,011,1,2,1,30,1.5333333333333334
D3,2025,011|1|2-2,011,1,2,2,34,1.1764705882352942
D3,2025,011|1|3-0,011,1,3,0,12,1.75
D3,2025,011|1|3-1,011,1,3,1,15,2.0
D3,2025,011|1|3-2,011,1,3,2,24,0.9166666666666666
D3,2025,011|2|0-0,011,2,0,0,133,0.6691729323308271
D3,2025,011|2|0-1,011,2,0,1,59,0.576271186440678
D3,2025,011|2|0-2,011,2,0,2,25,0.48
D3,2025,011|2|1-0,011,2,1,0,54,0.7407407407407407
D3,2025,011|2|1-1,011,2,1,1,49,0.8163265306122449
D3,2025,011|2|1-2,011,2,1,2,34,0.38235294117647056
D3,2025,011|2|2-0,011,2,2,0,20,0.4
D3,2025,011|2|2-1,011,2,2,1,28,0.8214285714285714
D3,2025,011|2|2-2,011,2,2,2,35,0.5428571428571428
D3,2025,011|2|3-0,011,2,3,0,7,0.14285714285714285
D3,2025,011|2|3-1,011,2,3,1,18,0.5
D3,2025,011|2|3-2,011,2,3,2,20,0.9
D3,2025,100|0|0-0,100,0,0,0,1291,1.3578621223857474
D3,2025,100|0|0-1,100,0,0,1,540,1.2203703703703703
D3,2025,100|0|0-2,100,0,0,2,250,1.008
D3,2025,100|0|1-0,100,0,1,0,527,1.5426944971537002
D3,2025,100|0|1-1,100,0,1,1,414,1.3888888888888888
D3,2025,100|0|1-2,100,0,1,2,307,1.1433224755700326
D3,2025,100|0|2-0,100,0,2,0,208,1.7596153846153846
D3,2025,100|0|2-1,100,0,2,1,245,1.6612244897959183
D3,2025,100|0|2-2,100,0,2,2,247,1.311740890688259
D3,2025,100|0|3-0,100,0,3,0,69,1.9275362318840579
D3,2025,100|0|3-1,100,0,3,1,132,2.265151515151515
D3,2025,100|0|3-2,100,0,3,2,179,1.446927374301676
D3,2025,100|1|0-0,100,1,0,0,1476,0.7682926829268293
D3,2025,100|1|0-1,100,1,0,1,676,0.6597633136094675
D3,2025,100|1|0-2,100,1,0,2,318,0.6415094339622641
D3,2025,100|1|1-0,100,1,1,0,572,0.8444055944055944
D3,2025,100|1|1-1,100,1,1,1,496,0.7116935483870968
D3,2025,100|1|1-2,100,1,1,2,406,0.6083743842364532
D3,2025,100|1|2-0,100,1,2,0,219,1.1278538812785388
D3,2025,100|1|2-1,100,1,2,1,266,0.9473684210526315
D3,2025,100|1|2-2,100,1,2,2,339,0.7286135693215339
D3,2025,100|1|3-0,100,1,3,0,95,1.2210526315789474
D3,2025,100|1|3-1,100,1,3,1,155,1.0064516129032257
D3,2025,100|1|3-2,100,1,3,2,212,0.7924528301886793
D3,2025,100|2|0-0,100,2,0,0,1417,0.35920959774170785
D3,2025,100|2|0-1,100,2,0,1,608,0.26644736842105265
D3,2025,100|2|0-2,100,2,0,2,306,0.15359477124183007
D3,2025,100|2|1-0,100,2,1,0,595,0.4504201680672269
D3,2025,100|2|1-1,100,2,1,1,494,0.3765182186234818
D3,2025,100|2|1-2,100,2,1,2,431,0.2691415313225058
D3,2025,100|2|2-0,100,2,2,0,222,0.46846846846846846
D3,2025,100|2|2-1,100,2,2,1,277,0.49458483754512633
D3,2025,100|2|2-2,100,2,2,2,312,0.40064102564102566
D3,2025,100|2|3-0,100,2,3,0,79,0.5443037974683544
D3,2025,100|2|3-1,100,2,3,1,153,0.4444444444444444
D3,2025,100|2|3-2,100,2,3,2,234,0.49572649572649574
D3,2025,101|0|0-0,101,0,0,0,59,2.3220338983050848
D3,2025,101|0|0-1,101,0,0,1,25,2.16
D3,2025,101|0|0-2,101,0,0,2,16,0.9375
D3,2025,101|0|1-0,101,0,1,0,33,2.303030303030303
D3,2025,101|0|1-1,101,0,1,1,28,2.4285714285714284
D3,2025,101|0|1-2,101,0,1,2,17,2.1176470588235294
D3,2025,101|0|2-0,101,0,2,0,11,2.4545454545454546
D3,2025,101|0|2-1,101,0,2,1,20,2.75
D3,2025,101|0|2-2,101,0,2,2,15,2.6666666666666665
D3,2025,101|0|3-0,101,0,3,0,3,3.3333333333333335
D3,2025,101|0|3-1,101,0,3,1,10,3.2
D3,2025,101|0|3-2,101,0,3,2,11,4.090909090909091
D3,2025,101|1|0-0,101,1,0,0,105,1.5142857142857142
D3,2025,101|1|0-1,101,1,0,1,49,1.469387755102041
D3,2025,101|1|0-2,101,1,0,2,21,1.0
D3,2025,101|1|1-0,101,1,1,0,50,1.68
D3,2025,101|1|1-1,101,1,1,1,42,1.2619047619047619
D3,2025,101|1|1-2,101,1,1,2,34,1.7352941176470589
D3,2025,101|1|2-0,101,1,2,0,21,1.4285714285714286
D3,2025,101|1|2-1,101,1,2,1,32,1.1875
D3,2025,101|1|2-2,101,1,2,2,37,1.837837837837838
D3,2025,101|1|3-0,101,1,3,0,5,1.2
D3,2025,101|1|3-1,101,1,3,1,10,0.8
D3,2025,101|1|3-2,101,1,3,2,19,1.631578947368421
D3,2025,101|2|0-0,101,2,0,0,96,0.6666666666666666
D3,2025,101|2|0-1,101,2,0,1,49,0.5306122448979592
D3,2025,101|2|0-2,101,2,0,2,21,0.47619047619047616
D3,2025,101|2|1-0,101,2,1,0,47,0.6595744680851063
D3,2025,101|2|1-1,101,2,1,1,47,0.6170212765957447
D3,2025,101|2|1-2,101,2,1,2,47,0.40425531914893614
D3,2025,101|2|2-0,101,2,2,0,18,0.7222222222222222
D3,2025,101|2|2-1,101,2,2,1,34,0.8823529411764706
D3,2025,101|2|2-2,101,2,2,2,35,0.6
D3,2025,101|2|3-0,101,2,3,0,11,0.36363636363636365
D3,2025,101|2|3-1,101,2,3,1,21,1.0476190476190477
D3,2025,101|2|3-2,101,2,3,2,25,0.64
D3,2025,110|0|0-0,110,0,0,0,517,2.1450676982591874
D3,2025,110|0|0-1,110,0,0,1,209,1.985645933014354
D3,2025,110|0|0-2,110,0,0,2,92,1.9782608695652173
D3,2025,110|0|1-0,110,0,1,0,192,2.3072916666666665
D3,2025,110|0|1-1,110,0,1,1,150,1.92
D3,2025,110|0|1-2,110,0,1,2,113,1.8672566371681416
D3,2025,110|0|2-0,110,0,2,0,75,2.506666666666667
D3,2025,110|0|2-1,110,0,2,1,92,2.097826086956522
D3,2025,110|0|2-2,110,0,2,2,83,1.8795180722891567
D3,2025,110|0|3-0,110,0,3,0,26,3.0384615384615383
D3,2025,110|0|3-1,110,0,3,1,39,2.7435897435897436
D3,2025,110|0|3-2,110,0,3,2,64,2.625
D3,2025,110|1|0-0,110,1,0,0,792,1.3156565656565657
D3,2025,110|1|0-1,110,1,0,1,351,1.1623931623931625
D3,2025,110|1|0-2,110,1,0,2,169,1.1005917159763314
D3,2025,110|1|1-0,110,1,1,0,327,1.4617737003058104
D3,2025,110|1|1-1,110,1,1,1,285,1.263157894736842
D3,2025,110|1|1-2,110,1,1,2,234,1.0726495726495726
D3,2025,110|1|2-0,110,1,2,0,127,1.6377952755905512
D3,2025,110|1|2-1,110,1,2,1,158,1.3734177215189873
D3,2025,110|1|2-2,110,1,2,2,202,1.2079207920792079
D3,2025,110|1|3-0,110,1,3,0,56,1.6964285714285714
D3,2025,110|1|3-1,110,1,3,1,96,1.5625
D3,2025,110|1|3-2,110,1,3,2,112,1.3839285714285714
D3,2025,110|2|0-0,110,2,0,0,1026,0.6559454191033138
D3,2025,110|2|0-1,110,2,0,1,465,0.5548387096774193
D3,2025,110|2|0-2,110,2,0,2,205,0.3804878048780488
D3,2025,110|2|1-0,110,2,1,0,439,0.7084282460136674
D3,2025,110|2|1-1,110,2,1,1,398,0.628140703517588
D3,2025,110|2|1-2,110,2,1,2,312,0.3942307692307692
D3,2025,110|2|2-0,110,2,2,0,160,0.85
D3,2025,110|2|2-1,110,2,2,1,218,0.8394495412844036
D3,2025,110|2|2-2,110,2,2,2,290,0.6137931034482759
D3,2025,110|2|3-0,110,2,3,0,73,1.0136986301369864
D3,2025,110|2|3-1,110,2,3,1,117,1.0256410256410255
D3,2025,110|2|3-2,110,2,3,2,216,0.7638888888888888
D3,2025,111|0|0-0,111,0,0,0,176,3.4886363636363638
D3,2025,111|0|0-1,111,0,0,1,81,3.4074074074074074
D3,2025,111|0|0-2,111,0,0,2,39,2.7948717948717947
D3,2025,111|0|1-0,111,0,1,0,78,3.4871794871794872
D3,2025,111|0|1-1,111,0,1,1,64,3.734375
D3,2025,111|0|1-2,111,0,1,2,61,3.4098360655737703
D3,2025,111|0|2-0,111,0,2,0,32,3.125
D3,2025,111|0|2-1,111,0,2,1,39,3.282051282051282
D3,2025,111|0|2-2,111,0,2,2,45,3.933333333333333
D3,2025,111|0|3-0,111,0,3,0,11,4.2727272727272725
D3,2025,111|0|3-1,111,0,3,1,26,3.1538461538461537
D3,2025,111|0|3-2,111,0,3,2,31,3.129032258064516
D3,2025,111|1|0-0,111,1,0,0,347,2.1008645533141213
D3,2025,111|1|0-1,111,1,0,1,154,1.9545454545454546
D3,2025,111|1|0-2,111,1,0,2,80,1.8125
D3,2025,111|1|1-0,111,1,1,0,142,2.4295774647887325
D3,2025,111|1|1-1,111,1,1,1,129,2.4728682170542635
D3,2025,111|1|1-2,111,1,1,2,122,2.0491803278688523
D3,2025,111|1|2-0,111,1,2,0,43,2.4651162790697674
D3,2025,111|1|2-1,111,1,2,1,59,2.3389830508474576
D3,2025,111|1|2-2,111,1,2,2,103,2.0970873786407767
D3,2025,111|1|3-0,111,1,3,0,20,3.2
D3,2025,111|1|3-1,111,1,3,1,33,2.9696969696969697
D3,2025,111|1|3-2,111,1,3,2,59,2.406779661016949
D3,2025,111|2|0-0,111,2,0,0,467,1.068522483940043
D3,2025,111|2|0-1,111,2,0,1,211,0.8578199052132701
D3,2025,111|2|0-2,111,2,0,2,96,0.46875
D3,2025,111|2|1-0,111,2,1,0,200,1.235
D3,2025,111|2|1-1,111,2,1,1,189,1.0
D3,2025,111|2|1-2,111,2,1,2,153,0.7450980392156863
D3,2025,111|2|2-0,111,2,2,0,78,1.4615384615384615
D3,2025,111|2|2-1,111,2,2,1,115,0.9391304347826087
D3,2025,111|2|2-2,111,2,2,2,129,0.8449612403100775
D3,2025,111|2|3-0,111,2,3,0,27,1.8518518518518519
D3,2025,111|2|3-1,111,2,3,1,50,1.2
D3,2025,111|2|3-2,111,2,3,2,82,1.024390243902439
D3,2026,000|0|0-0,000,0,0,0,4925,0.867005076142132
D3,2026,000|0|0-1,000,0,0,1,2237,0.7997317836388019
D3,2026,000|0|0-2,000,0,0,2,971,0.7507723995880535
D3,2026,000|0|1-0,000,0,1,0,1998,0.9334334334334334
D3,2026,000|0|1-1,000,0,1,1,1891,0.8355367530407192
D3,2026,000|0|1-2,000,0,1,2,1549,0.6965784377017431
D3,2026,000|0|2-0,000,0,2,0,696,1.0790229885057472
D3,2026,000|0|2-1,000,0,2,1,1013,0.9881539980256664
D3,2026,000|0|2-2,000,0,2,2,1301,0.7909300538047656
D3,2026,000|0|3-0,000,0,3,0,264,1.2386363636363635
D3,2026,000|0|3-1,000,0,3,1,518,1.1795366795366795
D3,2026,000|0|3-2,000,0,3,2,899,1.0200222469410456
D3,2026,000|1|0-0,000,1,0,0,3090,0.4501618122977346
D3,2026,000|1|0-1,000,1,0,1,1422,0.43670886075949367
D3,2026,000|1|0-2,000,1,0,2,668,0.39520958083832336
D3,2026,000|1|1-0,000,1,1,0,1302,0.4685099846390169
D3,2026,000|1|1-1,000,1,1,1,1176,0.4481292517006803
D3,2026,000|1|1-2,000,1,1,2,981,0.37003058103975534
D3,2026,000|1|2-0,000,1,2,0,516,0.5562015503875969
D3,2026,000|1|2-1,000,1,2,1,701,0.48216833095577744
D3,2026,000|1|2-2,000,1,2,2,896,0.39955357142857145
D3,2026,000|1|3-0,000,1,3,0,192,0.75
D3,2026,000|1|3-1,000,1,3,1,340,0.6323529411764706
D3,2026,000|1|3-2,000,1,3,2,571,0.5656742556917689
D3,2026,000|2|0-0,000,2,0,0,2226,0.18014375561545373
D3,2026,000|2|0-1,000,2,0,1,1028,0.14494163424124515
D3,2026,000|2|0-2,000,2,0,2,470,0.10212765957446808
D3,2026,000|2|1-0,000,2,1,0,916,0.22270742358078602
D3,2026,000|2|1-1,000,2,1,1,828,0.16666666666666666
D3,2026,000|2|1-2,000,2,1,2,700,0.14142857142857143
D3,2026,000|2|2-0,000,2,2,0,360,0.23055555555555557
D3,2026,000|2|2-1,000,2,2,1,484,0.15289256198347106
D3,2026,000|2|2-2,000,2,2,2,646,0.1238390092879257
D3,2026,000|2|3-0,000,2,3,0,134,0.3656716417910448
D3,2026,000|2|3-1,000,2,3,1,260,0.2153846153846154
D3,2026,000|2|3-2,000,2,3,2,450,0.19555555555555557
D3,2026,001|0|0-0,001,0,0,0,37,1.6486486486486487
D3,2026,001|0|0-1,001,0,0,1,16,2.125
D3,2026,001|0|0-2,001,0,0,2,4,1.75
D3,2026,001|0|1-0,001,0,1,0,16,1.4375
D3,2026,001|0|1-1,001,0,1,1,17,1.5294117647058822
D3,2026,001|0|1-2,001,0,1,2,11,1.3636363636363635
D3,2026,001|0|2-0,001,0,2,0,6,1.5
D3,2026,001|0|2-1,001,0,2,1,10,1.9
D3,2026,001|0|2-2,001,0,2,2,22,1.4545454545454546
D3,2026,001|0|3-0,001,0,3,0,2,0.5
D3,2026,001|0|3-1,001,0,3,1,1,0.0
D3,2026,001|0|3-2,001,0,3,2,20,3.7
D3,2026,001|1|0-0,001,1,0,0,78,1.2307692307692308
D3,2026,001|1|0-1,001,1,0,1,35,1.1428571428571428
D3,2026,001|1|0-2,001,1,0,2,19,0.631578947368421
D3,2026,001|1|1-0,001,1,1,0,32,1.0625
D3,2026,001|1|1-1,001,1,1,1,40,1.3
D3,2026,001|1|1-2,001,1,1,2,34,1.0
D3,2026,001|1|2-0,001,1,2,0,12,0.9166666666666666
D3,2026,001|1|2-1,001,1,2,1,25,1.16
D3,2026,001|1|2-2,001,1,2,2,31,1.2258064516129032
D3,2026,001|1|3-0,001,1,3,0,3,1.3333333333333333
D3,2026,001|1|3-1,001,1,3,1,7,1.2857142857142858
D3,2026,001|1|3-2,001,1,3,2,19,1.2105263157894737
D3,2026,001|2|0-0,001,2,0,0,108,0.2777777777777778
D3,2026,001|2|0-1,001,2,0,1,52,0.19230769230769232
D3,2026,001|2|0-2,001,2,0,2,25,0.12
D3,2026,001|2|1-0,001,2,1,0,46,0.2608695652173913
D3,2026,001|2|1-1,001,2,1,1,39,0.10256410256410256
D3,2026,001|2|1-2,001,2,1,2,34,0.11764705882352941
D3,2026,001|2|2-0,001,2,2,0,22,0.5
D3,2026,001|2|2-1,001,2,2,1,28,0.32142857142857145
D3,2026,001|2|2-2,001,2,2,2,41,0.21951219512195122
D3,2026,001|2|3-0,001,2,3,0,8,0.25
D3,2026,001|2|3-1,001,2,3,1,11,0.36363636363636365
D3,2026,001|2|3-2,001,2,3,2,21,0.3333333333333333
D3,2026,010|0|0-0,010,0,0,0,327,1.7859327217125383
D3,2026,010|0|0-1,010,0,0,1,141,1.5390070921985815
D3,2026,010|0|0-2,010,0,0,2,71,1.4929577464788732
D3,2026,010|0|1-0,010,0,1,0,167,1.7425149700598803
D3,2026,010|0|1-1,010,0,1,1,146,1.6643835616438356
D3,2026,010|0|1-2,010,0,1,2,122,1.139344262295082
D3,2026,010|0|2-0,010,0,2,0,66,1.6515151515151516
D3,2026,010|0|2-1,010,0,2,1,82,1.8048780487804879
D3,2026,010|0|2-2,010,0,2,2,103,1.6796116504854368
D3,2026,010|0|3-0,010,0,3,0,32,1.90625
D3,2026,010|0|3-1,010,0,3,1,49,1.836734693877551
D3,2026,010|0|3-2,010,0,3,2,78,1.1794871794871795
D3,2026,010|1|0-0,010,1,0,0,574,1.0331010452961673
D3,2026,010|1|0-1,010,1,0,1,246,0.8821138211382114
D3,2026,010|1|0-2,010,1,0,2,145,0.7310344827586207
D3,2026,010|1|1-0,010,1,1,0,293,1.1467576791808873
D3,2026,010|1|1-1,010,1,1,1,230,0.9347826086956522
D3,2026,010|1|1-2,010,1,1,2,200,0.78
D3,2026,010|1|2-0,010,1,2,0,138,1.2971014492753623
D3,2026,010|1|2-1,010,1,2,1,162,1.1481481481481481
D3,2026,010|1|2-2,010,1,2,2,211,0.9289099526066351
D3,2026,010|1|3-0,010,1,3,0,53,1.3962264150943395
D3,2026,010|1|3-1,010,1,3,1,101,1.2574257425742574
D3,2026,010|1|3-2,010,1,3,2,164,1.2560975609756098
D3,2026,010|2|0-0,010,2,0,0,752,0.46675531914893614
D3,2026,010|2|0-1,010,2,0,1,354,0.3954802259887006
D3,2026,010|2|0-2,010,2,0,2,166,0.40963855421686746
D3,2026,010|2|1-0,010,2,1,0,340,0.5088235294117647
D3,2026,010|2|1-1,010,2,1,1,347,0.44668587896253603
D3,2026,010|2|1-2,010,2,1,2,243,0.34156378600823045
D3,2026,010|2|2-0,010,2,2,0,142,0.45774647887323944
D3,2026,010|2|2-1,010,2,2,1,215,0.46511627906976744
D3,2026,010|2|2-2,010,2,2,2,237,0.4219409282700422
D3,2026,010|2|3-0,010,2,3,0,54,0.6296296296296297
D3,2026,010|2|3-1,010,2,3,1,118,0.652542372881356
D3,2026,010|2|3-2,010,2,3,2,190,0.4
D3,2026,011|0|0-0,011,0,0,0,65,2.8461538461538463
D3,2026,011|0|0-1,011,0,0,1,26,2.730769230769231
D3,2026,011|0|0-2,011,0,0,2,10,2.9
D3,2026,011|0|1-0,011,0,1,0,26,2.6153846153846154
D3,2026,011|0|1-1,011,0,1,1,26,2.423076923076923
D3,2026,011|0|1-2,011,0,1,2,16,2.3125
D3,2026,011|0|2-0,011,0,2,0,10,3.8
D3,2026,011|0|2-1,011,0,2,1,15,2.6666666666666665
D3,2026,011|0|2-2,011,0,2,2,19,2.5789473684210527
D3,2026,011|0|3-0,011,0,3,0,4,3.75
D3,2026,011|0|3-1,011,0,3,1,7,2.2857142857142856
D3,2026,011|0|3-2,011,0,3,2,14,3.7857142857142856
D3,2026,011|1|0-0,011,1,0,0,193,1.766839378238342
D3,2026,011|1|0-1,011,1,0,1,87,1.6091954022988506
D3,2026,011|1|0-2,011,1,0,2,46,1.3695652173913044
D3,2026,011|1|1-0,011,1,1,0,76,1.868421052631579
D3,2026,011|1|1-1,011,1,1,1,57,1.8245614035087718
D3,2026,011|1|1-2,011,1,1,2,52,1.2307692307692308
D3,2026,011|1|2-0,011,1,2,0,34,1.7352941176470589
D3,2026,011|1|2-1,011,1,2,1,31,2.5161290322580645
D3,2026,011|1|2-2,011,1,2,2,39,1.6666666666666667
D3,2026,011|1|3-0,011,1,3,0,14,1.8571428571428572
D3,2026,011|1|3-1,011,1,3,1,21,2.5238095238095237
D3,2026,011|1|3-2,011,1,3,2,36,1.9444444444444444
D3,2026,011|2|0-0,011,2,0,0,194,0.788659793814433
D3,2026,011|2|0-1,011,2,0,1,91,0.7802197802197802
D3,2026,011|2|0-2,011,2,0,2,40,0.425
D3,2026,011|2|1-0,011,2,1,0,80,0.8
D3,2026,011|2|1-1,011,2,1,1,69,0.6376811594202898
D3,2026,011|2|1-2,011,2,1,2,57,0.3157894736842105
D3,2026,011|2|2-0,011,2,2,0,31,0.7741935483870968
D3,2026,011|2|2-1,011,2,2,1,31,0.8387096774193549
D3,2026,011|2|2-2,011,2,2,2,50,0.78
D3,2026,011|2|3-0,011,2,3,0,12,0.75
D3,2026,011|2|3-1,011,2,3,1,11,0.18181818181818182
D3,2026,011|2|3-2,011,2,3,2,22,0.9090909090909091
D3,2026,100|0|0-0,100,0,0,0,1722,1.3925667828106854
D3,2026,100|0|0-1,100,0,0,1,644,1.2577639751552796
D3,2026,100|0|0-2,100,0,0,2,268,0.9850746268656716
D3,2026,100|0|1-0,100,0,1,0,737,1.5468113975576663
D3,2026,100|0|1-1,100,0,1,1,555,1.427027027027027
D3,2026,100|0|1-2,100,0,1,2,383,1.1409921671018277
D3,2026,100|0|2-0,100,0,2,0,289,1.7993079584775087
D3,2026,100|0|2-1,100,0,2,1,325,1.6553846153846155
D3,2026,100|0|2-2,100,0,2,2,305,1.360655737704918
D3,2026,100|0|3-0,100,0,3,0,115,1.8434782608695652
D3,2026,100|0|3-1,100,0,3,1,183,1.907103825136612
D3,2026,100|0|3-2,100,0,3,2,212,1.3915094339622642
D3,2026,100|1|0-0,100,1,0,0,1930,0.816580310880829
D3,2026,100|1|0-1,100,1,0,1,810,0.7703703703703704
D3,2026,100|1|0-2,100,1,0,2,370,0.672972972972973
D3,2026,100|1|1-0,100,1,1,0,764,0.900523560209424
D3,2026,100|1|1-1,100,1,1,1,635,0.75748031496063
D3,2026,100|1|1-2,100,1,1,2,478,0.6192468619246861
D3,2026,100|1|2-0,100,1,2,0,286,0.965034965034965
D3,2026,100|1|2-1,100,1,2,1,353,0.8583569405099151
D3,2026,100|1|2-2,100,1,2,2,408,0.7450980392156863
D3,2026,100|1|3-0,100,1,3,0,118,1.0932203389830508
D3,2026,100|1|3-1,100,1,3,1,159,0.9056603773584906
D3,2026,100|1|3-2,100,1,3,2,274,0.6897810218978102
D3,2026,100|2|0-0,100,2,0,0,2021,0.37803067788223654
D3,2026,100|2|0-1,100,2,0,1,879,0.3242320819112628
D3,2026,100|2|0-2,100,2,0,2,369,0.2899728997289973
D3,2026,100|2|1-0,100,2,1,0,844,0.39928909952606634
D3,2026,100|2|1-1,100,2,1,1,723,0.367911479944675
D3,2026,100|2|1-2,100,2,1,2,506,0.2865612648221344
D3,2026,100|2|2-0,100,2,2,0,322,0.4968944099378882
D3,2026,100|2|2-1,100,2,2,1,420,0.43333333333333335
D3,2026,100|2|2-2,100,2,2,2,480,0.36666666666666664
D3,2026,100|2|3-0,100,2,3,0,131,0.48854961832061067
D3,2026,100|2|3-1,100,2,3,1,218,0.48623853211009177
D3,2026,100|2|3-2,100,2,3,2,326,0.4938650306748466
